,time,preci,pet
2016-03-13 11:00:00,2016-03-13 11:00:00,0.00018898666666666668,1.88e-05
2016-03-13 12:00:00,2016-03-13 12:00:00,0.003729746666666667,1.88e-05
2016-03-13 13:00:00,2016-03-13 13:00:00,0.00096064,3.4660000000000004e-05
2016-03-13 14:00:00,2016-03-13 14:00:00,0.0006874133333333334,3.4660000000000004e-05
2016-03-13 15:00:00,2016-03-13 15:00:00,0.0007172666666666667,3.4660000000000004e-05
2016-03-13 16:00:00,2016-03-13 16:00:00,0.0019226933333333332,5.934666666666667e-05
2016-03-13 17:00:00,2016-03-13 17:00:00,0.0034852266666666664,5.934666666666667e-05
2016-03-13 18:00:00,2016-03-13 18:00:00,0.0031774399999999993,5.934666666666667e-05
2016-03-13 19:00:00,2016-03-13 19:00:00,0.0046534666666666665,8.633333333333335e-05
2016-03-13 20:00:00,2016-03-13 20:00:00,0.00108828,8.633333333333335e-05
2016-03-13 21:00:00,2016-03-13 21:00:00,0.0007762933333333334,8.633333333333335e-05
2016-03-13 22:00:00,2016-03-13 22:00:00,0.0016925333333333331,0.00012256
2016-03-13 23:00:00,2016-03-13 23:00:00,0.00310544,0.00012256
2016-03-14 00:00:00,2016-03-14 00:00:00,0.0007908266666666666,0.00012256
2016-03-14 01:00:00,2016-03-14 01:00:00,3.725333333333334e-05,4.715333333333334e-05
2016-03-14 02:00:00,2016-03-14 02:00:00,0.00037815999999999994,4.715333333333334e-05
2016-03-14 03:00:00,2016-03-14 03:00:00,0.0008811333333333336,4.715333333333334e-05
2016-03-14 04:00:00,2016-03-14 04:00:00,0.0006116533333333334,1.134e-05
2016-03-14 05:00:00,2016-03-14 05:00:00,0.0004905333333333334,1.134e-05
2016-03-14 06:00:00,2016-03-14 06:00:00,0.00046381333333333336,1.134e-05
2016-03-14 07:00:00,2016-03-14 07:00:00,0.00027299999999999997,5.066666666666665e-07
2016-03-14 08:00:00,2016-03-14 08:00:00,4.5119999999999995e-05,5.066666666666665e-07
2016-03-14 09:00:00,2016-03-14 09:00:00,0.0015590400000000003,5.066666666666665e-07
2016-03-14 10:00:00,2016-03-14 10:00:00,0.0006667466666666668,1e-06
2016-03-14 11:00:00,2016-03-14 11:00:00,3.7333333333333337e-06,1e-06
2016-03-14 12:00:00,2016-03-14 12:00:00,1.2666666666666667e-06,1e-06
2016-03-14 13:00:00,2016-03-14 13:00:00,0.0,-5.733333333333334e-07
2016-03-14 14:00:00,2016-03-14 14:00:00,0.0,-5.733333333333334e-07
2016-03-14 15:00:00,2016-03-14 15:00:00,1.4693333333333334e-05,-5.733333333333334e-07
2016-03-14 16:00:00,2016-03-14 16:00:00,0.0,7.815333333333333e-05
2016-03-14 17:00:00,2016-03-14 17:00:00,0.0,7.815333333333333e-05
2016-03-14 18:00:00,2016-03-14 18:00:00,0.0,7.815333333333333e-05
2016-03-14 19:00:00,2016-03-14 19:00:00,0.0,0.00017077333333333336
2016-03-14 20:00:00,2016-03-14 20:00:00,0.0,0.00017077333333333336
2016-03-14 21:00:00,2016-03-14 21:00:00,0.0,0.00017077333333333336
2016-03-14 22:00:00,2016-03-14 22:00:00,0.0,0.00013431333333333332
2016-03-14 23:00:00,2016-03-14 23:00:00,0.0,0.00013431333333333332
2016-03-15 00:00:00,2016-03-15 00:00:00,0.0,0.00013431333333333332
2016-03-15 01:00:00,2016-03-15 01:00:00,0.0,6.079333333333334e-05
2016-03-15 02:00:00,2016-03-15 02:00:00,0.0,6.079333333333334e-05
2016-03-15 03:00:00,2016-03-15 03:00:00,0.0,6.079333333333334e-05
2016-03-15 04:00:00,2016-03-15 04:00:00,0.0,4.6246666666666665e-05
2016-03-15 05:00:00,2016-03-15 05:00:00,0.0,4.6246666666666665e-05
2016-03-15 06:00:00,2016-03-15 06:00:00,0.0,4.6246666666666665e-05
2016-03-15 07:00:00,2016-03-15 07:00:00,0.0,5.607333333333333e-05
2016-03-15 08:00:00,2016-03-15 08:00:00,0.0,5.607333333333333e-05
2016-03-15 09:00:00,2016-03-15 09:00:00,0.0,5.607333333333333e-05
2016-03-15 10:00:00,2016-03-15 10:00:00,0.0,6.141333333333332e-05
2016-03-15 11:00:00,2016-03-15 11:00:00,0.0,6.141333333333332e-05
2016-03-15 12:00:00,2016-03-15 12:00:00,7.2e-07,6.141333333333332e-05
2016-03-15 13:00:00,2016-03-15 13:00:00,0.0,7.968666666666666e-05
2016-03-15 14:00:00,2016-03-15 14:00:00,0.0,7.968666666666666e-05
2016-03-15 15:00:00,2016-03-15 15:00:00,0.0,7.968666666666666e-05
2016-03-15 16:00:00,2016-03-15 16:00:00,0.0,0.00015483333333333332
2016-03-15 17:00:00,2016-03-15 17:00:00,0.0,0.00015483333333333332
2016-03-15 18:00:00,2016-03-15 18:00:00,0.0,0.00015483333333333332
2016-03-15 19:00:00,2016-03-15 19:00:00,0.0,0.000241
2016-03-15 20:00:00,2016-03-15 20:00:00,0.0,0.000241
2016-03-15 21:00:00,2016-03-15 21:00:00,0.0,0.000241
2016-03-15 22:00:00,2016-03-15 22:00:00,0.0,0.00023014000000000002
2016-03-15 23:00:00,2016-03-15 23:00:00,0.0,0.00023014000000000002
2016-03-16 00:00:00,2016-03-16 00:00:00,0.0,0.00023014000000000002
2016-03-16 01:00:00,2016-03-16 01:00:00,0.0,0.00010706000000000001
2016-03-16 02:00:00,2016-03-16 02:00:00,0.0,0.00010706000000000001
2016-03-16 03:00:00,2016-03-16 03:00:00,0.0,0.00010706000000000001
2016-03-16 04:00:00,2016-03-16 04:00:00,0.0,5.104e-05
2016-03-16 05:00:00,2016-03-16 05:00:00,0.0,5.104e-05
2016-03-16 06:00:00,2016-03-16 06:00:00,0.0,5.104e-05
2016-03-16 07:00:00,2016-03-16 07:00:00,0.0,3.412666666666666e-05
2016-03-16 08:00:00,2016-03-16 08:00:00,0.0,3.412666666666666e-05
2016-03-16 09:00:00,2016-03-16 09:00:00,0.0,3.412666666666666e-05
2016-03-16 10:00:00,2016-03-16 10:00:00,0.0,2.3819999999999996e-05
2016-03-16 11:00:00,2016-03-16 11:00:00,0.0,2.3819999999999996e-05
2016-03-16 12:00:00,2016-03-16 12:00:00,0.0,2.3819999999999996e-05
2016-03-16 13:00:00,2016-03-16 13:00:00,0.0,2.2939999999999997e-05
2016-03-16 14:00:00,2016-03-16 14:00:00,0.0,2.2939999999999997e-05
2016-03-16 15:00:00,2016-03-16 15:00:00,0.0,2.2939999999999997e-05
2016-03-16 16:00:00,2016-03-16 16:00:00,0.0,0.0001072
2016-03-16 17:00:00,2016-03-16 17:00:00,0.0,0.0001072
2016-03-16 18:00:00,2016-03-16 18:00:00,0.0,0.0001072
2016-03-16 19:00:00,2016-03-16 19:00:00,0.0,0.0002226533333333333
2016-03-16 20:00:00,2016-03-16 20:00:00,0.0,0.0002226533333333333
2016-03-16 21:00:00,2016-03-16 21:00:00,0.0,0.0002226533333333333
2016-03-16 22:00:00,2016-03-16 22:00:00,0.0,0.00020818666666666668
2016-03-16 23:00:00,2016-03-16 23:00:00,0.0,0.00020818666666666668
2016-03-17 00:00:00,2016-03-17 00:00:00,0.0,0.00020818666666666668
2016-03-17 01:00:00,2016-03-17 01:00:00,0.0,5.478000000000001e-05
2016-03-17 02:00:00,2016-03-17 02:00:00,0.0,5.478000000000001e-05
2016-03-17 03:00:00,2016-03-17 03:00:00,0.0,5.478000000000001e-05
2016-03-17 04:00:00,2016-03-17 04:00:00,0.0,9.673333333333333e-06
2016-03-17 05:00:00,2016-03-17 05:00:00,0.0,9.673333333333333e-06
2016-03-17 06:00:00,2016-03-17 06:00:00,0.0,9.673333333333333e-06
2016-03-17 07:00:00,2016-03-17 07:00:00,0.0,5.506666666666666e-06
2016-03-17 08:00:00,2016-03-17 08:00:00,0.0,5.506666666666666e-06
2016-03-17 09:00:00,2016-03-17 09:00:00,0.0,5.506666666666666e-06
2016-03-17 10:00:00,2016-03-17 10:00:00,0.0,2.52e-06
2016-03-17 11:00:00,2016-03-17 11:00:00,0.0,2.52e-06
2016-03-17 12:00:00,2016-03-17 12:00:00,0.0,2.52e-06
2016-03-17 13:00:00,2016-03-17 13:00:00,0.0,6.753333333333333e-06
2016-03-17 14:00:00,2016-03-17 14:00:00,0.0,6.753333333333333e-06
2016-03-17 15:00:00,2016-03-17 15:00:00,0.0,6.753333333333333e-06
2016-03-17 16:00:00,2016-03-17 16:00:00,0.0,9.462e-05
2016-03-17 17:00:00,2016-03-17 17:00:00,0.0,9.462e-05
2016-03-17 18:00:00,2016-03-17 18:00:00,0.0,9.462e-05
2016-03-17 19:00:00,2016-03-17 19:00:00,0.0,0.00022161999999999998
2016-03-17 20:00:00,2016-03-17 20:00:00,0.0,0.00022161999999999998
2016-03-17 21:00:00,2016-03-17 21:00:00,0.0,0.00022161999999999998
2016-03-17 22:00:00,2016-03-17 22:00:00,0.0,0.0002113333333333333
2016-03-17 23:00:00,2016-03-17 23:00:00,0.0,0.0002113333333333333
2016-03-18 00:00:00,2016-03-18 00:00:00,0.0,0.0002113333333333333
2016-03-18 01:00:00,2016-03-18 01:00:00,0.0,4.381333333333333e-05
2016-03-18 02:00:00,2016-03-18 02:00:00,0.0,4.381333333333333e-05
2016-03-18 03:00:00,2016-03-18 03:00:00,0.0,4.381333333333333e-05
2016-03-18 04:00:00,2016-03-18 04:00:00,0.0,-2.246666666666667e-06
2016-03-18 05:00:00,2016-03-18 05:00:00,0.0,-2.246666666666667e-06
2016-03-18 06:00:00,2016-03-18 06:00:00,0.0,-2.246666666666667e-06
2016-03-18 07:00:00,2016-03-18 07:00:00,0.0,5.46e-06
2016-03-18 08:00:00,2016-03-18 08:00:00,0.0,5.46e-06
2016-03-18 09:00:00,2016-03-18 09:00:00,0.0,5.46e-06
2016-03-18 10:00:00,2016-03-18 10:00:00,0.0,3.8533333333333334e-06
2016-03-18 11:00:00,2016-03-18 11:00:00,0.0,3.8533333333333334e-06
2016-03-18 12:00:00,2016-03-18 12:00:00,0.0,3.8533333333333334e-06
2016-03-18 13:00:00,2016-03-18 13:00:00,0.0,8.666666666666668e-06
2016-03-18 14:00:00,2016-03-18 14:00:00,0.0,8.666666666666668e-06
2016-03-18 15:00:00,2016-03-18 15:00:00,0.0,8.666666666666668e-06
2016-03-18 16:00:00,2016-03-18 16:00:00,0.0,9.268666666666664e-05
2016-03-18 17:00:00,2016-03-18 17:00:00,0.0,9.268666666666664e-05
2016-03-18 18:00:00,2016-03-18 18:00:00,0.0,9.268666666666664e-05
2016-03-18 19:00:00,2016-03-18 19:00:00,0.0,0.00021594666666666665
2016-03-18 20:00:00,2016-03-18 20:00:00,0.0,0.00021594666666666665
2016-03-18 21:00:00,2016-03-18 21:00:00,0.0,0.00021594666666666665
2016-03-18 22:00:00,2016-03-18 22:00:00,0.0,0.0002054
2016-03-18 23:00:00,2016-03-18 23:00:00,0.0,0.0002054
2016-03-19 00:00:00,2016-03-19 00:00:00,0.0,0.0002054
2016-03-19 01:00:00,2016-03-19 01:00:00,0.0,7.225333333333333e-05
2016-03-19 02:00:00,2016-03-19 02:00:00,0.0,7.225333333333333e-05
2016-03-19 03:00:00,2016-03-19 03:00:00,0.0,7.225333333333333e-05
2016-03-19 04:00:00,2016-03-19 04:00:00,0.0,2.0286666666666663e-05
2016-03-19 05:00:00,2016-03-19 05:00:00,0.0,2.0286666666666663e-05
2016-03-19 06:00:00,2016-03-19 06:00:00,0.0,2.0286666666666663e-05
2016-03-19 07:00:00,2016-03-19 07:00:00,0.0,1.6046666666666667e-05
2016-03-19 08:00:00,2016-03-19 08:00:00,0.0,1.6046666666666667e-05
2016-03-19 09:00:00,2016-03-19 09:00:00,0.0,1.6046666666666667e-05
2016-03-19 10:00:00,2016-03-19 10:00:00,0.0,1.0219999999999999e-05
2016-03-19 11:00:00,2016-03-19 11:00:00,0.0,1.0219999999999999e-05
2016-03-19 12:00:00,2016-03-19 12:00:00,0.0,1.0219999999999999e-05
2016-03-19 13:00:00,2016-03-19 13:00:00,0.0,9.57333333333333e-06
2016-03-19 14:00:00,2016-03-19 14:00:00,0.0,9.57333333333333e-06
2016-03-19 15:00:00,2016-03-19 15:00:00,0.0,9.57333333333333e-06
2016-03-19 16:00:00,2016-03-19 16:00:00,0.0,9.088e-05
2016-03-19 17:00:00,2016-03-19 17:00:00,0.0,9.088e-05
2016-03-19 18:00:00,2016-03-19 18:00:00,0.0,9.088e-05
2016-03-19 19:00:00,2016-03-19 19:00:00,0.0,0.00020201333333333329
2016-03-19 20:00:00,2016-03-19 20:00:00,0.0,0.00020201333333333329
2016-03-19 21:00:00,2016-03-19 21:00:00,0.0,0.00020201333333333329
2016-03-19 22:00:00,2016-03-19 22:00:00,0.0,0.00018692666666666663
2016-03-19 23:00:00,2016-03-19 23:00:00,0.0,0.00018692666666666663
2016-03-20 00:00:00,2016-03-20 00:00:00,0.0,0.00018692666666666663
2016-03-20 01:00:00,2016-03-20 01:00:00,0.0,6.022666666666667e-05
2016-03-20 02:00:00,2016-03-20 02:00:00,0.0,6.022666666666667e-05
2016-03-20 03:00:00,2016-03-20 03:00:00,0.0,6.022666666666667e-05
2016-03-20 04:00:00,2016-03-20 04:00:00,0.0,1.2046666666666666e-05
2016-03-20 05:00:00,2016-03-20 05:00:00,0.0,1.2046666666666666e-05
2016-03-20 06:00:00,2016-03-20 06:00:00,0.0,1.2046666666666666e-05
2016-03-20 07:00:00,2016-03-20 07:00:00,0.0,1.1459999999999999e-05
2016-03-20 08:00:00,2016-03-20 08:00:00,0.0,1.1459999999999999e-05
2016-03-20 09:00:00,2016-03-20 09:00:00,0.0,1.1459999999999999e-05
2016-03-20 10:00:00,2016-03-20 10:00:00,0.0,8.393333333333335e-06
2016-03-20 11:00:00,2016-03-20 11:00:00,0.0,8.393333333333335e-06
2016-03-20 12:00:00,2016-03-20 12:00:00,0.0,8.393333333333335e-06
2016-03-20 13:00:00,2016-03-20 13:00:00,0.0,1.1373333333333335e-05
2016-03-20 14:00:00,2016-03-20 14:00:00,1.3473333333333332e-05,1.1373333333333335e-05
2016-03-20 15:00:00,2016-03-20 15:00:00,0.0,1.1373333333333335e-05
2016-03-20 16:00:00,2016-03-20 16:00:00,0.0,9.921333333333335e-05
2016-03-20 17:00:00,2016-03-20 17:00:00,0.0,9.921333333333335e-05
2016-03-20 18:00:00,2016-03-20 18:00:00,0.0,9.921333333333335e-05
2016-03-20 19:00:00,2016-03-20 19:00:00,0.0,0.00019914666666666665
2016-03-20 20:00:00,2016-03-20 20:00:00,0.0,0.00019914666666666665
2016-03-20 21:00:00,2016-03-20 21:00:00,0.0,0.00019914666666666665
2016-03-20 22:00:00,2016-03-20 22:00:00,2.666666666666667e-08,0.00017928666666666666
2016-03-20 23:00:00,2016-03-20 23:00:00,0.0,0.00017928666666666666
2016-03-21 00:00:00,2016-03-21 00:00:00,0.0,0.00017928666666666666
2016-03-21 01:00:00,2016-03-21 01:00:00,0.0,5.427333333333333e-05
2016-03-21 02:00:00,2016-03-21 02:00:00,0.0,5.427333333333333e-05
2016-03-21 03:00:00,2016-03-21 03:00:00,0.0,5.427333333333333e-05
2016-03-21 04:00:00,2016-03-21 04:00:00,0.0,3.026666666666667e-06
2016-03-21 05:00:00,2016-03-21 05:00:00,0.0,3.026666666666667e-06
2016-03-21 06:00:00,2016-03-21 06:00:00,0.0,3.026666666666667e-06
2016-03-21 07:00:00,2016-03-21 07:00:00,0.0,4.0666666666666676e-07
2016-03-21 08:00:00,2016-03-21 08:00:00,0.0,4.0666666666666676e-07
2016-03-21 09:00:00,2016-03-21 09:00:00,4.0079999999999996e-05,4.0666666666666676e-07
2016-03-21 10:00:00,2016-03-21 10:00:00,0.002626026666666667,-1.3200000000000003e-06
2016-03-21 11:00:00,2016-03-21 11:00:00,0.00026934666666666665,-1.3200000000000003e-06
2016-03-21 12:00:00,2016-03-21 12:00:00,9.460000000000001e-06,-1.3200000000000003e-06
2016-03-21 13:00:00,2016-03-21 13:00:00,7.733333333333333e-06,5.92e-06
2016-03-21 14:00:00,2016-03-21 14:00:00,4.44e-06,5.92e-06
2016-03-21 15:00:00,2016-03-21 15:00:00,0.0,5.92e-06
2016-03-21 16:00:00,2016-03-21 16:00:00,0.0,8.567999999999999e-05
2016-03-21 17:00:00,2016-03-21 17:00:00,0.0,8.567999999999999e-05
2016-03-21 18:00:00,2016-03-21 18:00:00,0.0,8.567999999999999e-05
2016-03-21 19:00:00,2016-03-21 19:00:00,0.0,0.00017829333333333334
2016-03-21 20:00:00,2016-03-21 20:00:00,0.0,0.00017829333333333334
2016-03-21 21:00:00,2016-03-21 21:00:00,0.0,0.00017829333333333334
2016-03-21 22:00:00,2016-03-21 22:00:00,2.653333333333333e-06,0.00017315999999999998
2016-03-21 23:00:00,2016-03-21 23:00:00,2.1173333333333333e-05,0.00017315999999999998
2016-03-22 00:00:00,2016-03-22 00:00:00,0.000404,0.00017315999999999998
2016-03-22 01:00:00,2016-03-22 01:00:00,0.0012982,7.680666666666666e-05
2016-03-22 02:00:00,2016-03-22 02:00:00,0.00010608,7.680666666666666e-05
2016-03-22 03:00:00,2016-03-22 03:00:00,8.866666666666668e-06,7.680666666666666e-05
2016-03-22 04:00:00,2016-03-22 04:00:00,6.733333333333333e-07,4.251999999999999e-05
2016-03-22 05:00:00,2016-03-22 05:00:00,1.1186666666666667e-05,4.251999999999999e-05
2016-03-22 06:00:00,2016-03-22 06:00:00,0.0,4.251999999999999e-05
2016-03-22 07:00:00,2016-03-22 07:00:00,0.0002385866666666667,5.4066666666666675e-05
2016-03-22 08:00:00,2016-03-22 08:00:00,3.064e-05,5.4066666666666675e-05
2016-03-22 09:00:00,2016-03-22 09:00:00,4.3999999999999997e-07,5.4066666666666675e-05
2016-03-22 10:00:00,2016-03-22 10:00:00,0.0003057066666666667,5.2680000000000004e-05
2016-03-22 11:00:00,2016-03-22 11:00:00,0.00040132000000000004,5.2680000000000004e-05
2016-03-22 12:00:00,2016-03-22 12:00:00,0.0004519733333333333,5.2680000000000004e-05
2016-03-22 13:00:00,2016-03-22 13:00:00,0.0004527066666666666,6.996e-05
2016-03-22 14:00:00,2016-03-22 14:00:00,0.0,6.996e-05
2016-03-22 15:00:00,2016-03-22 15:00:00,0.0,6.996e-05
2016-03-22 16:00:00,2016-03-22 16:00:00,0.0,0.00015118666666666665
2016-03-22 17:00:00,2016-03-22 17:00:00,0.0,0.00015118666666666665
2016-03-22 18:00:00,2016-03-22 18:00:00,0.0,0.00015118666666666665
2016-03-22 19:00:00,2016-03-22 19:00:00,0.0,0.00025944
2016-03-22 20:00:00,2016-03-22 20:00:00,0.0,0.00025944
2016-03-22 21:00:00,2016-03-22 21:00:00,0.0,0.00025944
2016-03-22 22:00:00,2016-03-22 22:00:00,0.0,0.00023982666666666665
2016-03-22 23:00:00,2016-03-22 23:00:00,0.0,0.00023982666666666665
2016-03-23 00:00:00,2016-03-23 00:00:00,0.0,0.00023982666666666665
2016-03-23 01:00:00,2016-03-23 01:00:00,0.0,0.00011437333333333332
2016-03-23 02:00:00,2016-03-23 02:00:00,0.0,0.00011437333333333332
2016-03-23 03:00:00,2016-03-23 03:00:00,0.0,0.00011437333333333332
2016-03-23 04:00:00,2016-03-23 04:00:00,0.0,5.1426666666666673e-05
2016-03-23 05:00:00,2016-03-23 05:00:00,0.0,5.1426666666666673e-05
2016-03-23 06:00:00,2016-03-23 06:00:00,0.0,5.1426666666666673e-05
2016-03-23 07:00:00,2016-03-23 07:00:00,0.0,3.8626666666666674e-05
2016-03-23 08:00:00,2016-03-23 08:00:00,0.0,3.8626666666666674e-05
2016-03-23 09:00:00,2016-03-23 09:00:00,0.0,3.8626666666666674e-05
2016-03-23 10:00:00,2016-03-23 10:00:00,0.0,3.2846666666666665e-05
2016-03-23 11:00:00,2016-03-23 11:00:00,0.0,3.2846666666666665e-05
2016-03-23 12:00:00,2016-03-23 12:00:00,0.0,3.2846666666666665e-05
2016-03-23 13:00:00,2016-03-23 13:00:00,0.0,3.806e-05
2016-03-23 14:00:00,2016-03-23 14:00:00,0.0,3.806e-05
2016-03-23 15:00:00,2016-03-23 15:00:00,0.0,3.806e-05
2016-03-23 16:00:00,2016-03-23 16:00:00,0.0,0.00012958666666666667
2016-03-23 17:00:00,2016-03-23 17:00:00,0.0,0.00012958666666666667
2016-03-23 18:00:00,2016-03-23 18:00:00,0.0,0.00012958666666666667
2016-03-23 19:00:00,2016-03-23 19:00:00,0.0,0.00023019999999999998
2016-03-23 20:00:00,2016-03-23 20:00:00,0.0,0.00023019999999999998
2016-03-23 21:00:00,2016-03-23 21:00:00,0.0,0.00023019999999999998
2016-03-23 22:00:00,2016-03-23 22:00:00,0.0,0.00022993333333333336
2016-03-23 23:00:00,2016-03-23 23:00:00,0.0,0.00022993333333333336
2016-03-24 00:00:00,2016-03-24 00:00:00,0.0,0.00022993333333333336
2016-03-24 01:00:00,2016-03-24 01:00:00,0.0,9.194666666666667e-05
2016-03-24 02:00:00,2016-03-24 02:00:00,0.0,9.194666666666667e-05
2016-03-24 03:00:00,2016-03-24 03:00:00,0.0,9.194666666666667e-05
2016-03-24 04:00:00,2016-03-24 04:00:00,0.0,3.154e-05
2016-03-24 05:00:00,2016-03-24 05:00:00,0.0,3.154e-05
2016-03-24 06:00:00,2016-03-24 06:00:00,0.0,3.154e-05
2016-03-24 07:00:00,2016-03-24 07:00:00,0.0,2.7439999999999998e-05
2016-03-24 08:00:00,2016-03-24 08:00:00,0.0,2.7439999999999998e-05
2016-03-24 09:00:00,2016-03-24 09:00:00,0.0,2.7439999999999998e-05
2016-03-24 10:00:00,2016-03-24 10:00:00,0.0,2.943333333333333e-05
2016-03-24 11:00:00,2016-03-24 11:00:00,0.0,2.943333333333333e-05
2016-03-24 12:00:00,2016-03-24 12:00:00,0.0,2.943333333333333e-05
2016-03-24 13:00:00,2016-03-24 13:00:00,0.0,3.9846666666666666e-05
2016-03-24 14:00:00,2016-03-24 14:00:00,0.0,3.9846666666666666e-05
2016-03-24 15:00:00,2016-03-24 15:00:00,0.0,3.9846666666666666e-05
2016-03-24 16:00:00,2016-03-24 16:00:00,0.0,0.00013536666666666666
2016-03-24 17:00:00,2016-03-24 17:00:00,0.0,0.00013536666666666666
2016-03-24 18:00:00,2016-03-24 18:00:00,0.0,0.00013536666666666666
2016-03-24 19:00:00,2016-03-24 19:00:00,0.0,0.0002466333333333334
2016-03-24 20:00:00,2016-03-24 20:00:00,0.0,0.0002466333333333334
2016-03-24 21:00:00,2016-03-24 21:00:00,0.0,0.0002466333333333334
2016-03-24 22:00:00,2016-03-24 22:00:00,0.0,0.00022976
2016-03-24 23:00:00,2016-03-24 23:00:00,0.0,0.00022976
2016-03-25 00:00:00,2016-03-25 00:00:00,0.0,0.00022976
2016-03-25 01:00:00,2016-03-25 01:00:00,0.0,7.464666666666666e-05
2016-03-25 02:00:00,2016-03-25 02:00:00,0.0,7.464666666666666e-05
2016-03-25 03:00:00,2016-03-25 03:00:00,0.0,7.464666666666666e-05
2016-03-25 04:00:00,2016-03-25 04:00:00,0.0,1.9933333333333334e-05
2016-03-25 05:00:00,2016-03-25 05:00:00,0.0,1.9933333333333334e-05
2016-03-25 06:00:00,2016-03-25 06:00:00,0.0,1.9933333333333334e-05
2016-03-25 07:00:00,2016-03-25 07:00:00,0.0,1.5646666666666667e-05
2016-03-25 08:00:00,2016-03-25 08:00:00,0.0,1.5646666666666667e-05
2016-03-25 09:00:00,2016-03-25 09:00:00,0.0,1.5646666666666667e-05
2016-03-25 10:00:00,2016-03-25 10:00:00,0.0,1.3860000000000003e-05
2016-03-25 11:00:00,2016-03-25 11:00:00,0.0,1.3860000000000003e-05
2016-03-25 12:00:00,2016-03-25 12:00:00,0.0,1.3860000000000003e-05
2016-03-25 13:00:00,2016-03-25 13:00:00,0.0,2.0866666666666665e-05
2016-03-25 14:00:00,2016-03-25 14:00:00,0.0,2.0866666666666665e-05
2016-03-25 15:00:00,2016-03-25 15:00:00,0.0,2.0866666666666665e-05
2016-03-25 16:00:00,2016-03-25 16:00:00,0.0,0.0001377
2016-03-25 17:00:00,2016-03-25 17:00:00,0.0,0.0001377
2016-03-25 18:00:00,2016-03-25 18:00:00,0.0,0.0001377
2016-03-25 19:00:00,2016-03-25 19:00:00,0.0,0.00024852
2016-03-25 20:00:00,2016-03-25 20:00:00,0.0,0.00024852
2016-03-25 21:00:00,2016-03-25 21:00:00,0.0,0.00024852
2016-03-25 22:00:00,2016-03-25 22:00:00,0.0,0.00023404
2016-03-25 23:00:00,2016-03-25 23:00:00,0.0,0.00023404
2016-03-26 00:00:00,2016-03-26 00:00:00,0.0,0.00023404
2016-03-26 01:00:00,2016-03-26 01:00:00,0.0,9.096666666666665e-05
2016-03-26 02:00:00,2016-03-26 02:00:00,0.0,9.096666666666665e-05
2016-03-26 03:00:00,2016-03-26 03:00:00,0.0,9.096666666666665e-05
2016-03-26 04:00:00,2016-03-26 04:00:00,0.0,3.4653333333333336e-05
2016-03-26 05:00:00,2016-03-26 05:00:00,0.0,3.4653333333333336e-05
2016-03-26 06:00:00,2016-03-26 06:00:00,0.0,3.4653333333333336e-05
2016-03-26 07:00:00,2016-03-26 07:00:00,0.0,2.3753333333333335e-05
2016-03-26 08:00:00,2016-03-26 08:00:00,0.0,2.3753333333333335e-05
2016-03-26 09:00:00,2016-03-26 09:00:00,0.0,2.3753333333333335e-05
2016-03-26 10:00:00,2016-03-26 10:00:00,0.0,2.3073333333333335e-05
2016-03-26 11:00:00,2016-03-26 11:00:00,0.0,2.3073333333333335e-05
2016-03-26 12:00:00,2016-03-26 12:00:00,0.0,2.3073333333333335e-05
2016-03-26 13:00:00,2016-03-26 13:00:00,0.0,3.146e-05
2016-03-26 14:00:00,2016-03-26 14:00:00,0.0,3.146e-05
2016-03-26 15:00:00,2016-03-26 15:00:00,0.0,3.146e-05
2016-03-26 16:00:00,2016-03-26 16:00:00,0.0,0.00013554666666666665
2016-03-26 17:00:00,2016-03-26 17:00:00,0.0,0.00013554666666666665
2016-03-26 18:00:00,2016-03-26 18:00:00,0.0,0.00013554666666666665
2016-03-26 19:00:00,2016-03-26 19:00:00,0.0,0.00024954
2016-03-26 20:00:00,2016-03-26 20:00:00,0.0,0.00024954
2016-03-26 21:00:00,2016-03-26 21:00:00,0.0,0.00024954
2016-03-26 22:00:00,2016-03-26 22:00:00,0.0,0.00022365333333333333
2016-03-26 23:00:00,2016-03-26 23:00:00,0.0,0.00022365333333333333
2016-03-27 00:00:00,2016-03-27 00:00:00,0.0,0.00022365333333333333
2016-03-27 01:00:00,2016-03-27 01:00:00,0.0,7.045333333333335e-05
2016-03-27 02:00:00,2016-03-27 02:00:00,0.0,7.045333333333335e-05
2016-03-27 03:00:00,2016-03-27 03:00:00,0.0,7.045333333333335e-05
2016-03-27 04:00:00,2016-03-27 04:00:00,0.0,1.0813333333333334e-05
